data_aprovacao,data_com,data_ult_preco_com,tipo_ativo,tipo_provento,ult_preco_com,valor,ticker,data_pagamento,isin,ticker_base
1664236800000000000,1664496000000000000,1664409600000000000,PN,JRS CAP PROPRIO,71.0,0.94338463992,TKNO4,,,TKNO
1419552000000000000,1419552000000000000,1418169600000000000,PN,JRS CAP PROPRIO,53.0,1.1,TKNO4,,,TKNO
1609200000000000000,1609286400000000000,1609286400000000000,PN,JRS CAP PROPRIO,46.5,1.55658949121,TKNO4,,,TKNO
1374451200000000000,1374451200000000000,1374192000000000000,PN,JRS CAP PROPRIO,90.0,1.6894,TKNO4,,,TKNO
1383609600000000000,1384387200000000000,1383609600000000000,PN,JRS CAP PROPRIO,90.5,1.69,TKNO4,,,TKNO
1352160000000000000,1352851200000000000,1352160000000000000,PN,JRS CAP PROPRIO,85.0,1.947,TKNO4,,,TKNO
1259193600000000000,1260835200000000000,1260316800000000000,PN,JRS CAP PROPRIO,85.0,2.09,TKNO4,,,TKNO
1278979200000000000,1278979200000000000,1278892800000000000,PN,JRS CAP PROPRIO,80.0,2.1,TKNO4,,,TKNO
1291075200000000000,1292371200000000000,1291939200000000000,PN,JRS CAP PROPRIO,85.0,2.1,TKNO4,,,TKNO
1342051200000000000,1342051200000000000,1341964800000000000,PN,JRS CAP PROPRIO,87.0,2.1235,TKNO4,,,TKNO
1310515200000000000,1310515200000000000,1309478400000000000,PN,JRS CAP PROPRIO,81.51,2.16,TKNO4,,,TKNO
1246838400000000000,1246838400000000000,1246579200000000000,PN,JRS CAP PROPRIO,70.95,2.17,TKNO4,,,TKNO
1320796800000000000,1321401600000000000,1321401600000000000,PN,JRS CAP PROPRIO,80.0,2.17,TKNO4,,,TKNO
1648425600000000000,1648684800000000000,1646265600000000000,PN,JRS CAP PROPRIO,70.0,2.64349395058,TKNO4,,,TKNO
1639353600000000000,1640822400000000000,1639526400000000000,PN,JRS CAP PROPRIO,69.0,3.05088775491,TKNO4,,,TKNO
1679961600000000000,1680220800000000000,1680134400000000000,PN,JRS CAP PROPRIO,58.5,3.15192212295,TKNO4,,,TKNO
1710892800000000000,1711324800000000000,1711324800000000000,PN,JRS CAP PROPRIO,73.0,3.43079930389,TKNO4,-4852202631933722624,BRTKNOACNPR5,TKNO
1303948800000000000,1303948800000000000,1303862400000000000,ON,DIVIDENDO,74.99,0.78360292781,TMAR3,1304640000000000000,BRTMARACNOR4,TMAR
1239667200000000000,1246320000000000000,1246320000000000000,ON,DIVIDENDO,64.5,3.25931304,TMAR3,,,TMAR
1292284800000000000,1292889600000000000,1292889600000000000,ON,JRS CAP PROPRIO,63.0,0.76517293697,TMAR3,1304640000000000000,BRTMARACNOR4,TMAR
1303948800000000000,1303948800000000000,1303862400000000000,ON,RENDIMENTO,74.99,0.00258886735,TMAR3,1304640000000000000,BRTMARACNOR4,TMAR
1239667200000000000,1246320000000000000,1246320000000000000,ON,RENDIMENTO,64.5,0.01760475,TMAR3,,,TMAR
1303948800000000000,1303948800000000000,1303948800000000000,PNA,DIVIDENDO,55.25,0.86196322059,TMAR5,1304640000000000000,BRTMARACNPA7,TMAR
1239667200000000000,1246320000000000000,1246320000000000000,PNA,DIVIDENDO,54.5,3.58524434,TMAR5,,,TMAR
1292284800000000000,1292889600000000000,1292889600000000000,PNA,JRS CAP PROPRIO,48.14,0.84169023066,TMAR5,1304640000000000000,BRTMARACNPA7,TMAR
1303948800000000000,1303948800000000000,1303948800000000000,PNA,RENDIMENTO,55.25,0.00284775408,TMAR5,1304640000000000000,BRTMARACNPA7,TMAR
1239667200000000000,1246320000000000000,1246320000000000000,PNA,RENDIMENTO,54.5,0.01936523,TMAR5,,,TMAR
1303948800000000000,1303948800000000000,1302739200000000000,PNB,DIVIDENDO,54.0,2.4628840793,TMAR6,1304640000000000000,BRTMARACNPB5,TMAR
1292284800000000000,1292889600000000000,1292889600000000000,PNB,JRS CAP PROPRIO,44.2,0.76517293697,TMAR6,1304640000000000000,BRTMARACNPB5,TMAR
1303948800000000000,1303948800000000000,1302739200000000000,PNB,RENDIMENTO,54.0,0.00813687642,TMAR6,1304640000000000000,BRTMARACNPB5,TMAR
1239235200000000000,1240444800000000000,-4852202631933722624,ON,DIVIDENDO,87.0,0.20996859328,TNCP3,,,TNCP
1303862400000000000,1303862400000000000,1303862400000000000,ON,DIVIDENDO,54.0,4.64853189342,TNCP3,,,TNCP
1356566400000000000,1356652800000000000,1356048000000000000,ON,JRS CAP PROPRIO,182.6,1.59307488103,TNCP3,,,TNCP
1321574400000000000,1321920000000000000,1319068800000000000,ON,JRS CAP PROPRIO,57.5,3.09796944351,TNCP3,,,TNCP
1303862400000000000,1303862400000000000,1303862400000000000,ON,RENDIMENTO,54.0,0.01372200129,TNCP3,,,TNCP
1271635200000000000,1271721600000000000,1271721600000000000,PN,DIVIDENDO,26.3,0.00889,TNCP4,,,TNCP
1239235200000000000,1240444800000000000,1239840000000000000,PN,DIVIDENDO,33.0,0.20996859328,TNCP4,,,TNCP
1335744000000000000,1335744000000000000,1330560000000000000,PN,DIVIDENDO,60.0,0.33242926491,TNCP4,,,TNCP
1303862400000000000,1303862400000000000,1302739200000000000,PN,DIVIDENDO,50.0,0.96575139589,TNCP4,,,TNCP
1303862400000000000,1303862400000000000,1302739200000000000,PN,DIVIDENDO,50.0,4.64853189342,TNCP4,,,TNCP
1356566400000000000,1356652800000000000,1356048000000000000,PN,JRS CAP PROPRIO,182.6,2.98301710962,TNCP4,,,TNCP
1321574400000000000,1321920000000000000,1320796800000000000,PN,JRS CAP PROPRIO,54.5,3.09796944351,TNCP4,,,TNCP
1271635200000000000,1271721600000000000,1271721600000000000,PN,RENDIMENTO,26.3,4.60257e-06,TNCP4,,,TNCP
1335744000000000000,1335744000000000000,1330560000000000000,PN,RENDIMENTO,60.0,0.00084543763,TNCP4,,,TNCP
1303862400000000000,1303862400000000000,1302739200000000000,PN,RENDIMENTO,50.0,0.00285080154,TNCP4,,,TNCP
1303862400000000000,1303862400000000000,1302739200000000000,PN,RENDIMENTO,50.0,0.01372200129,TNCP4,,,TNCP
1303948800000000000,1303948800000000000,1303948800000000000,ON,DIVIDENDO,33.61,0.59103528805,TNLP3,,,TNLP
1239667200000000000,1246320000000000000,1246320000000000000,ON,DIVIDENDO,37.0,2.0688,TNLP3,,,TNLP
1233792000000000000,1233878400000000000,1233878400000000000,ON,DIVIDENDO,38.09,3.13,TNLP3,,,TNLP
1271376000000000000,1271376000000000000,1271376000000000000,ON,DIVIDENDO,37.6,3.1369,TNLP3,,,TNLP
1303948800000000000,1303948800000000000,1303948800000000000,ON,RENDIMENTO,33.61,0.00195266238,TNLP3,,,TNLP
1239667200000000000,1246320000000000000,1246320000000000000,ON,RENDIMENTO,37.0,0.01051191,TNLP3,,,TNLP
1303948800000000000,1303948800000000000,1303948800000000000,PN,DIVIDENDO,27.49,0.81253744726,TNLP4,,,TNLP
1239667200000000000,1246320000000000000,1246320000000000000,PN,DIVIDENDO,31.3,2.0688,TNLP4,,,TNLP
1233792000000000000,1233878400000000000,1233878400000000000,PN,DIVIDENDO,30.0,3.13,TNLP4,,,TNLP
1271376000000000000,1271376000000000000,1271376000000000000,PN,DIVIDENDO,32.54,3.1369,TNLP4,,,TNLP
1303948800000000000,1303948800000000000,1303948800000000000,PN,RENDIMENTO,27.49,0.00268446122,TNLP4,,,TNLP
1239667200000000000,1246320000000000000,1246320000000000000,PN,RENDIMENTO,31.3,0.01051191,TNLP4,,,TNLP
