data_aprovacao,data_com,data_ult_preco_com,tipo_ativo,tipo_provento,ult_preco_com,valor,ticker,data_pagamento,isin,ticker_base
2023-06-22,2023-06-27,2023-06-27 00:00:00.000000000,PN,JRS CAP PROPRIO,12.23,0.035238,TFCO4,,,TFCO
2023-03-28,2023-03-31,2023-03-31 00:00:00.000000000,PN,JRS CAP PROPRIO,10.76,0.035913,TFCO4,2024-04-30 00:00:00.000000000,,TFCO
2023-09-20,2023-09-25,2023-09-25 00:00:00.000000000,PN,JRS CAP PROPRIO,12.55,0.037581,TFCO4,2024-04-30 00:00:00.000000000,BRTFCOACNPR8,TFCO
2024-03-22,2024-03-27,2024-03-27 00:00:00.000000000,PN,JRS CAP PROPRIO,12.38,0.040119,TFCO4,2025-04-30 00:00:00.000000000,BRTFCOACNPR8,TFCO
2024-06-24,2024-06-27,2024-06-27 00:00:00.000000000,PN,JRS CAP PROPRIO,11.0,0.044067,TFCO4,2025-05-30 00:00:00.000000000,BRTFCOACNPR8,TFCO
2021-11-11,2021-11-17,2021-11-17 00:00:00.000000000,PN,JRS CAP PROPRIO,12.7,0.051945,TFCO4,,,TFCO
2022-09-29,2022-10-05,2022-10-05 00:00:00.000000000,PN,JRS CAP PROPRIO,13.4,0.055309,TFCO4,,,TFCO
2022-12-20,2022-12-27,2022-12-27 00:00:00.000000000,PN,JRS CAP PROPRIO,9.5,0.061996,TFCO4,,,TFCO
2017-11-06,2017-11-09,2017-11-09 00:00:00.000000000,ON,DIVIDENDO,18.05,0.057959,TGMA3,2017-11-23 00:00:00.000000000,,TGMA
2015-08-31,2015-08-31,2015-08-31 00:00:00.000000000,ON,DIVIDENDO,5.3,0.075829,TGMA3,2015-09-11 00:00:00.000000000,,TGMA
2010-08-04,2010-08-04,2010-08-04 00:00:00.000000000,ON,DIVIDENDO,14.85,0.106161,TGMA3,,,TGMA
2012-11-08,2012-11-08,2012-11-08 00:00:00.000000000,ON,DIVIDENDO,34.35,0.121327,TGMA3,,,TGMA
2017-04-28,2017-04-28,2017-04-28 00:00:00.000000000,ON,DIVIDENDO,13.04,0.121327,TGMA3,,,TGMA
2010-11-04,2010-11-04,2010-11-04 00:00:00.000000000,ON,DIVIDENDO,22.7,0.136492,TGMA3,,,TGMA
2013-08-15,2013-08-16,2013-08-16 00:00:00.000000000,ON,DIVIDENDO,24.5,0.136492,TGMA3,,,TGMA
2021-04-13,2021-04-13,2021-04-13 00:00:00.000000000,ON,DIVIDENDO,21.56,0.142647,TGMA3,2021-04-27 00:00:00.000000000,,TGMA
2009-10-28,2009-10-28,2009-10-28 00:00:00.000000000,ON,DIVIDENDO,12.2,0.151658,TGMA3,,,TGMA
2011-08-11,2011-08-11,2011-08-11 00:00:00.000000000,ON,DIVIDENDO,19.65,0.151658,TGMA3,,,TGMA
2011-11-08,2011-11-08,2011-11-08 00:00:00.000000000,ON,DIVIDENDO,22.94,0.151658,TGMA3,,,TGMA
2012-08-17,2012-08-17,2012-08-17 00:00:00.000000000,ON,DIVIDENDO,32.5,0.151658,TGMA3,,,TGMA
2013-11-12,2013-11-12,2013-11-12 00:00:00.000000000,ON,DIVIDENDO,21.28,0.151658,TGMA3,,,TGMA
2018-11-08,2018-11-13,2018-11-13 00:00:00.000000000,ON,DIVIDENDO,24.4,0.176909,TGMA3,,,TGMA
2009-03-09,2009-03-09,2009-03-09 00:00:00.000000000,ON,DIVIDENDO,5.88,0.181962,TGMA3,,,TGMA
2009-04-30,2009-04-30,2009-04-30 00:00:00.000000000,ON,DIVIDENDO,6.7,0.186792,TGMA3,,,TGMA
2021-11-04,2021-11-09,2021-11-09 00:00:00.000000000,ON,DIVIDENDO,15.79,0.19471,TGMA3,,,TGMA
2017-08-04,2017-08-09,2017-08-09 00:00:00.000000000,ON,DIVIDENDO,14.88,0.223696,TGMA3,,,TGMA
2018-08-07,2018-08-10,2018-08-10 00:00:00.000000000,ON,DIVIDENDO,19.06,0.239891,TGMA3,,,TGMA
2021-08-04,2021-08-09,2021-08-09 00:00:00.000000000,ON,DIVIDENDO,20.36,0.252021,TGMA3,2021-08-19 00:00:00.000000000,,TGMA
2022-04-13,2022-04-13,2022-04-13 00:00:00.000000000,ON,DIVIDENDO,14.48,0.254082,TGMA3,2022-04-27 00:00:00.000000000,,TGMA
2020-11-06,2020-11-11,2020-11-11 00:00:00.000000000,ON,DIVIDENDO,24.93,0.25514,TGMA3,2020-11-24 00:00:00.000000000,,TGMA
2014-04-29,2014-04-29,2014-04-29 00:00:00.000000000,ON,DIVIDENDO,19.1,0.257546,TGMA3,2014-05-13 00:00:00.000000000,,TGMA
2022-08-03,2022-08-08,2022-08-08 00:00:00.000000000,ON,DIVIDENDO,16.61,0.279688,TGMA3,,,TGMA
2009-08-13,2009-08-13,2009-08-13 00:00:00.000000000,ON,DIVIDENDO,12.22,0.303317,TGMA3,,,TGMA
2022-11-03,2022-11-08,2022-11-08 00:00:00.000000000,ON,DIVIDENDO,23.79,0.31,TGMA3,2022-11-21 00:00:00.000000000,,TGMA
2019-04-24,2019-04-24,2019-04-24 00:00:00.000000000,ON,DIVIDENDO,25.42,0.321958,TGMA3,2019-05-07 00:00:00.000000000,,TGMA
2019-08-29,2019-09-04,2019-09-04 00:00:00.000000000,ON,DIVIDENDO,32.98,0.336314,TGMA3,,,TGMA
2018-04-20,2018-04-20,2018-04-20 00:00:00.000000000,ON,DIVIDENDO,23.4,0.415015,TGMA3,2018-05-04 00:00:00.000000000,,TGMA
2023-08-03,2023-08-08,2023-08-08 00:00:00.000000000,ON,DIVIDENDO,25.15,0.43,TGMA3,2023-08-17 00:00:00.000000000,,TGMA
2023-04-12,2023-04-12,2023-04-12 00:00:00.000000000,ON,DIVIDENDO,19.1,0.45,TGMA3,2023-04-24 00:00:00.000000000,,TGMA
2010-04-20,2010-04-20,2010-04-20 00:00:00.000000000,ON,DIVIDENDO,15.73,0.454975,TGMA3,,,TGMA
2011-04-04,2011-04-04,2011-04-04 00:00:00.000000000,ON,DIVIDENDO,26.55,0.454975,TGMA3,,,TGMA
